loss,binary_accuracy,val_loss,val_binary_accuracy
0.6488285660743713,0.6581196784973145,0.5463360548019409,0.8566703200340271
0.5696722269058228,0.7793447375297546,0.47271373867988586,0.8721058368682861
0.5187568068504333,0.8088319301605225,0.43250343203544617,0.864388108253479
0.4831419289112091,0.8166666626930237,0.40718168020248413,0.8632855415344238
0.45662838220596313,0.8242165446281433,0.3901842534542084,0.8588753938674927
0.4359559118747711,0.8283475637435913,0.3743482828140259,0.8621830344200134
0.4196561276912689,0.8320512771606445,0.36203131079673767,0.8665931820869446
0.40597501397132874,0.8344729542732239,0.35180768370628357,0.8687982559204102
0.39471471309661865,0.8383190631866455,0.34489741921424866,0.8654906153678894
0.38461077213287354,0.8434472680091858,0.33767983317375183,0.8665931820869446
0.3759916126728058,0.8518518805503845,0.3304048776626587,0.8665931820869446
0.36828625202178955,0.8556979894638062,0.32479315996170044,0.8687982559204102
0.36140960454940796,0.8554130792617798,0.32211834192276,0.864388108253479
0.35519686341285706,0.8561253547668457,0.3147680163383484,0.867695689201355
0.3493625521659851,0.8594017028808594,0.31040167808532715,0.8732084035873413
0.34424999356269836,0.863390326499939,0.30681148171424866,0.8699007630348206
0.3392970860004425,0.864814817905426,0.3045028746128082,0.8699007630348206
0.3348091244697571,0.8653846383094788,0.29871541261672974,0.8732084035873413
0.33067062497138977,0.8683760762214661,0.29654940962791443,0.8710033297538757
0.32673749327659607,0.8722222447395325,0.29404231905937195,0.8721058368682861
0.32317423820495605,0.8727920055389404,0.2892000079154968,0.8809261322021484
0.3196505308151245,0.8742164969444275,0.286783367395401,0.8820286393165588
0.31629666686058044,0.8760683536529541,0.28418368101119995,0.8820286393165588
0.31315740942955017,0.8776353001594543,0.28084319829940796,0.8842337131500244
0.31031060218811035,0.8773504495620728,0.27902135252952576,0.88643878698349
0.3073321580886841,0.8774929046630859,0.27700722217559814,0.88643878698349
0.3047087788581848,0.8796296119689941,0.2759858965873718,0.8842337131500244
0.3020651042461395,0.8793447017669678,0.27379220724105835,0.8842337131500244
0.29961302876472473,0.8806267976760864,0.270565390586853,0.8875413537025452
0.2971773147583008,0.8816239237785339,0.2692801058292389,0.88643878698349
0.29497432708740234,0.8804843425750732,0.2681220471858978,0.8875413537025452
0.2927510142326355,0.8833333253860474,0.26688218116760254,0.8886438608169556
0.2905444800853729,0.8836182355880737,0.2641863524913788,0.8886438608169556
0.28869199752807617,0.8853276371955872,0.2624284327030182,0.8908489346504211
0.28685373067855835,0.8861823081970215,0.259379118680954,0.8919515013694763
0.2847130596637726,0.8860399127006531,0.2595933675765991,0.8930540084838867
0.2826530337333679,0.8883190751075745,0.2566128075122833,0.8930540084838867
0.2810687720775604,0.8891738057136536,0.2561775743961334,0.8919515013694763
0.2793040871620178,0.8893162608146667,0.25542840361595154,0.8941565752029419
0.2776060998439789,0.8901709318161011,0.2549267113208771,0.8952590823173523
0.27603673934936523,0.8901709318161011,0.2521315813064575,0.8952590823173523
0.27429914474487305,0.891452968120575,0.2523877024650574,0.8941565752029419
0.27291980385780334,0.8940171003341675,0.24919261038303375,0.898566722869873
0.2715011537075043,0.8938746452331543,0.2480410933494568,0.8963616490364075
0.2700236439704895,0.8934472799301147,0.24777166545391083,0.898566722869873
0.26862412691116333,0.8943020105361938,0.24643376469612122,0.901874303817749
0.2673484683036804,0.8947293162345886,0.2455667108297348,0.901874303817749
0.26604923605918884,0.8965811729431152,0.24431103467941284,0.9029768705368042
0.2647024095058441,0.8984330296516418,0.24355266988277435,0.9007717967033386
0.26335176825523376,0.899287760257721,0.2416805475950241,0.9051819443702698
0.26206886768341064,0.8990028500556946,0.24217666685581207,0.9007717967033386
0.2608354687690735,0.8995726704597473,0.2401311844587326,0.9051819443702698
0.2598268687725067,0.9014245271682739,0.23939953744411469,0.9062844514846802
0.2586190402507782,0.9011396169662476,0.2390563189983368,0.901874303817749
0.2574680745601654,0.9022791981697083,0.2380024492740631,0.9051819443702698
0.2563127279281616,0.9018518328666687,0.23806138336658478,0.9029768705368042
0.25526753067970276,0.9027065634727478,0.23615916073322296,0.9051819443702698
0.254134863615036,0.902849018573761,0.23554852604866028,0.9062844514846802
0.2530929446220398,0.9035612344741821,0.23508872091770172,0.9062844514846802
0.25206825137138367,0.9032763242721558,0.23457396030426025,0.9029768705368042
0.25122928619384766,0.903418779373169,0.23366647958755493,0.9062844514846802
0.2502562403678894,0.9039885997772217,0.23251241445541382,0.9062844514846802
0.2493285834789276,0.9059829115867615,0.23153531551361084,0.9051819443702698
0.24851877987384796,0.9044159650802612,0.23107057809829712,0.9062844514846802
0.24739477038383484,0.9054130911827087,0.23054802417755127,0.9084895253181458
0.24651922285556793,0.9058404564857483,0.22976425290107727,0.9084895253181458
0.2455410659313202,0.9075498580932617,0.22933028638362885,0.9073870182037354
0.24479271471500397,0.9068375825881958,0.22866106033325195,0.9084895253181458
0.24397660791873932,0.906980037689209,0.2285020351409912,0.9073870182037354
0.24310219287872314,0.906980037689209,0.22768378257751465,0.9073870182037354
0.24232332408428192,0.9071224927902222,0.22717951238155365,0.9084895253181458
0.2414318472146988,0.9072649478912354,0.22681015729904175,0.9073870182037354
0.24065987765789032,0.9095441699028015,0.2259235382080078,0.9084895253181458
0.23977825045585632,0.9072649478912354,0.22571565210819244,0.9029768705368042
0.23904918134212494,0.9092592597007751,0.2253977507352829,0.9062844514846802
0.23845934867858887,0.9096866250038147,0.2249438464641571,0.9062844514846802
0.23771508038043976,0.908404529094696,0.22381021082401276,0.9095920324325562
0.23687757551670074,0.9092592597007751,0.22295188903808594,0.9095920324325562
0.23624885082244873,0.9095441699028015,0.2229425311088562,0.9084895253181458
0.23547758162021637,0.9098290801048279,0.22261591255664825,0.9073870182037354
0.2346768081188202,0.9101139307022095,0.22241365909576416,0.9084895253181458
0.23396441340446472,0.9095441699028015,0.22183944284915924,0.9095920324325562
0.23329418897628784,0.9111111164093018,0.2211153656244278,0.9084895253181458
0.2326325625181198,0.9101139307022095,0.2205336093902588,0.9084895253181458
0.2322263866662979,0.9099715352058411,0.2209675908088684,0.9073870182037354
0.23141659796237946,0.9113960266113281,0.21957901120185852,0.9095920324325562
0.23076660931110382,0.9109686613082886,0.21955464780330658,0.9095920324325562
0.22998933494091034,0.9121082425117493,0.218842551112175,0.9095920324325562
0.22960980236530304,0.912678062915802,0.2184959053993225,0.9106945991516113
0.2288799285888672,0.9121082425117493,0.2179046869277954,0.9095920324325562
0.2281913161277771,0.9125356078147888,0.21800276637077332,0.9084895253181458
0.22752143442630768,0.9135327339172363,0.2176903784275055,0.9095920324325562
0.22722655534744263,0.9131054282188416,0.2166713923215866,0.9106945991516113
0.22640936076641083,0.9125356078147888,0.21649013459682465,0.9095920324325562
